Date,Type,Tag,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2024-02-17 05:27:26 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.31925,NOS,1.151572305,,,,1.151572305,,,,4KUCssKSMvMDZwBimPogJpMBX8LkmkHazVjMZJyMiEeocgtLa4uZw8YUetWqEojaH8wGGAFsvzFwS5XRrhtKTaNE,
2024-02-17 05:27:26 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000353889,0.0005468699,,,,4KUCssKSMvMDZwBimPogJpMBX8LkmkHazVjMZJyMiEeocgtLa4uZw8YUetWqEojaH8wGGAFsvzFwS5XRrhtKTaNE,
2024-02-17 05:29:09 UTC,crypto_deposit,,,,,,Knox SOl,0.000003726,SOL,0.0004075275,,,,0.0004075275,,,,3UKkcgCBpNJUxTsMTgqvAg42tvWgmb1cCs1tSxY1NDp3sxUEPBvL29pNcGm8HnL9fq6Yzp1PvFtRKLQxy3svF3Vm,
2024-02-17 05:30:56 UTC,crypto_deposit,,,,,,Knox SOl,0.000000552,SOL,0.0000603744,,,,0.0000603744,,,,5zwjuMjy3fgZFsdapD4hf4GS5yR4F245QMGGCMfG63EcTRKpRbPpyR49dhLMunufaRZMAPmAg2NbenerU5EaJtLu,
2024-02-17 05:35:29 UTC,crypto_deposit,,,,,,Knox SOl,0.000005126,SOL,0.000560651,,,,0.000560651,,,,2VfNC4im5jvrA523cUBHn7iLg5t1zt2ZuRD8gxjhBSaCgBLTGJpHrLVzw6BrVos6oAq7dDk6wNeq8NJSCaVDpq54,
2024-02-17 05:36:33 UTC,crypto_deposit,,,,,,Knox SOl,0.00000076,SOL,0.0000831242,,,,0.0000831242,,,,4FW7HdMY7g8UoG95eZiTYDR88zNdAgY9cALBvyYykW2qCxPpXYYvAyefbqEeHrSMKVAdo1855MH8x8zvpNgBLTtT,
2024-02-17 06:26:33 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.33275,NOS,1.188075174,,,,1.188075174,,,,S87cLunqeyxwh76bP7x3bodxkthwhSrBYs3HPAttTKhvPf5LkwrvTs4wWZUNq8Q4WnsBqbVKEE2eFHGVTBVpSS8,
2024-02-17 06:26:33 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000347517,0.0005475071,,,,S87cLunqeyxwh76bP7x3bodxkthwhSrBYs3HPAttTKhvPf5LkwrvTs4wWZUNq8Q4WnsBqbVKEE2eFHGVTBVpSS8,
2024-02-17 06:26:46 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000695033,0.0010950143,,,,3NwzVoJkqPuUAFDhSVN8as7yD7E4HYac8iU1tdnUVGcuMgjAYekKTwhBAs8Rn9uCwQFzApXAPW9Ls9s8zPvoHQ2R,
2024-02-17 07:15:00 UTC,crypto_deposit,,,,,,Knox SOl,0.000003008,SOL,0.000331426,,,,0.000331426,,,,2vbzFEfxnwq6SCdUYSGAbdhKsGnYFZPxPo4QnZwwEhTJCCgq96wdniffrXgmksZvZ83rbQNpkE4NULpeqMRhzP7i,
2024-02-17 07:15:59 UTC,crypto_deposit,,,,,,Knox SOl,0.000001608,SOL,0.0001771719,,,,0.0001771719,,,,5froGbZe34DZpozeZVYarDhveiAQbCMKUbwLaRjUpXJzzL3ZFeTdxNBWq5uQjZ6CENtmnTFboZdqEgAU3wEfUSwB,
2024-02-17 07:24:49 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.296,NOS,1.05720826,,,,1.05720826,,,,2miHszHhXimrVgUhxGCtXWJmZQVeDfHrcsnrb8sRuw8A1dMEnoyPgm6NMLmNqX8PST9s6r3uMv3RV9MsyhqKyS89,
2024-02-17 07:24:49 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000313511,0.0005509077,,,,2miHszHhXimrVgUhxGCtXWJmZQVeDfHrcsnrb8sRuw8A1dMEnoyPgm6NMLmNqX8PST9s6r3uMv3RV9MsyhqKyS89,
2024-02-17 07:25:03 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000627023,0.0011018153,,,,bMSGbmqoSJ4GZhYpmZLfFw71HDPBKfUkFuQ3TjzGPyXaJs6z8fgKEzMjxNPSGbwPtNGePDbV3aUjdy9BvHiugCb,
2024-02-17 07:27:53 UTC,crypto_deposit,,,,,,Solana (SOL) 9,3.54007,BERN,0.012283131,,,,0.012283131,,,,gEEfN2i3zauWSM8XUGswDpfsWaYqBrDcg3hkJYbCnLfhtTLbPsswDfozFbXJynF197yTv2qcxcbmnPCV19L4tYf,
2024-02-17 08:28:34 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.33975,NOS,1.2016281,,,,1.2016281,,,,5rUsULhhsH9PQsbezoA9a7ERGy1Cy57XK1CHrdKqHGXronGbKEvEjPpoi43yGRZtvBRZNS22XVHAewR8YP66PErw,
2024-02-17 08:28:34 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000359025,0.0005463563,,,,5rUsULhhsH9PQsbezoA9a7ERGy1Cy57XK1CHrdKqHGXronGbKEvEjPpoi43yGRZtvBRZNS22XVHAewR8YP66PErw,
2024-02-17 08:29:07 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000718051,0.0010927125,,,,3FoZ1acFw198ocoz6tEa85n9VXQvx1igxUdXRsGCzYd64C1XnaC1KvkcwKwfLajMupt6JjcAvFjXiFfnjKY3TKwo,
2024-02-17 09:23:59 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.2815,NOS,1.012603458,,,,1.012603458,,,,23eCoC7ra6V6bn8AZy1CUeRQAXDSYFyS4ksc86DQ8iHhG7pWfDVyfbauHZpoYJuyDmn5LgX6Z6DbBdX49z6u73mw,
2024-02-17 09:23:59 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000381193,0.0005441395,,,,23eCoC7ra6V6bn8AZy1CUeRQAXDSYFyS4ksc86DQ8iHhG7pWfDVyfbauHZpoYJuyDmn5LgX6Z6DbBdX49z6u73mw,
2024-02-17 09:24:12 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000762385,0.0010882791,,,,2XsjLX15FCh1CehNhLMGrT1A8TzuHZahzGdarHRZMW5nhqM1sw1uL92BTa4gSNMSEjmYq5a2gSdV25A3yZVybQiy,
2024-02-17 09:28:17 UTC,crypto_deposit,,,,,,Knox SOl,0.000002083,SOL,0.0002266885,,,,0.0002266885,,,,5eDR4C5iSoCnYxTDKYqdEQ5rjnHCBBJR1xwYNH4Ut7jLYwtXZVnSeLQ6yxqFw7wR7jfe6acQgXQWCCsCtKuX5FPP,
2024-02-17 10:24:53 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.32875,NOS,1.189344981,,,,1.189344981,,,,349ykoJEqpEMEwC2GsNvhBsQnEaYngP9EwNEZR5qFwQhDXkaJcVyuD5u42tfuBvb7Bfk8GcD7siTpb8HHXExXPd7,
2024-02-17 10:24:53 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000368292,0.0005454296,,,,349ykoJEqpEMEwC2GsNvhBsQnEaYngP9EwNEZR5qFwQhDXkaJcVyuD5u42tfuBvb7Bfk8GcD7siTpb8HHXExXPd7,
2024-02-17 10:25:09 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000736584,0.0010908592,,,,3uSQ8FAQjDfHD4oJPFaZcBs9Jmck77Q9xv6x1qhNrgaqHLugrHvgEPStn85aKktxjk6T2Yc4827LGrcLhisac71c,
2024-02-17 11:25:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30275,NOS,1.099075374,,,,1.099075374,,,,2xDEoT6DqCic8w6QieNA6wFgFDLz2pPSfAy5wdJh9cE8qebeXvRDd781AADR2PKB5whyjVFucdjZWGxEGeaG7sb9,
2024-02-17 11:25:09 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000347039,0.0005475549,,,,2xDEoT6DqCic8w6QieNA6wFgFDLz2pPSfAy5wdJh9cE8qebeXvRDd781AADR2PKB5whyjVFucdjZWGxEGeaG7sb9,
2024-02-17 11:25:22 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000694078,0.0010951098,,,,NmFnpSDcGqNrqmoT6ohp1wdvBX3LULSvBiR5vFFB4Q6xy3xkZUULQpSxba78jNHwnhwu85uQrtHu55qp684aVtM,
2024-02-17 12:22:29 UTC,crypto_deposit,,,,,,Knox SOl,0.000003579,SOL,0.000391556,,,,0.000391556,,,,5FpyNFZrKiKKyWtEYyrDbqv7SRq6zwtfFyYTounXmwKRw6uzqzK9GcUwyt7dYad1QmcfdGqZVThKQkrQEuzEjjMS,
2024-02-17 12:25:11 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.31625,NOS,1.129739408,,,,1.129739408,,,,qTnEySkosdmH4Z73MNi82W8B1oGLP4DZU6Cf2wWUpmXKJ9yCY4jN2qSijJ4V3aw2BZh4bjpecB99sAoVEhDjogn,
2024-02-17 12:25:11 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000352401,0.0005470187,,,,qTnEySkosdmH4Z73MNi82W8B1oGLP4DZU6Cf2wWUpmXKJ9yCY4jN2qSijJ4V3aw2BZh4bjpecB99sAoVEhDjogn,
2024-02-17 12:25:25 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000704802,0.0010940374,,,,LD86LU4jKfZ6Wev8Q6JHEovNZEnHpohnLtUgiWiQCbxNGVhcdX7E4ub5GndFvKHuoomuXg5iT2B832Cwz44frXX,
2024-02-17 13:06:44 UTC,crypto_deposit,,,,,,Solana (SOL) 9,129.9258,BONK,0.0016864369,,,,0.0016864369,,,,37VovhmaNfn12ESLtpTEeJ44q41VynfCKeJZyrG1uBN2jJbn3WW9FioWJotaN16nXVTBKgBLifdvqUqTNJUzSQju,
2024-02-17 13:28:13 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.35525,NOS,1.240730542,,,,1.240730542,,,,2VzEu1rNwCa97GX4sQp7BNW3EYyTVQLhfo7gqGBSFokocitR7vdd1Y7pgnMkC7mSHiE7DcP6q9HFVwD5s4M83KeS,
2024-02-17 13:28:13 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.000045525,0.0005367338,,,,2VzEu1rNwCa97GX4sQp7BNW3EYyTVQLhfo7gqGBSFokocitR7vdd1Y7pgnMkC7mSHiE7DcP6q9HFVwD5s4M83KeS,
2024-02-17 13:28:46 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.00009105,0.0010734676,,,,2JyacJDvcSncGAvhyjd1KP8iEjubMNxB6CFq8WiJEjDtudofxDVar4s2UxY7RKCdX8FRwHZqLaN3e86pu7kEiFLo,
2024-02-17 14:25:15 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3265,NOS,1.127461278,,,,1.127461278,,,,2CFbsepbAPBCaiD4xcZqptWEQujfxt8L4qryGaeviNjMcZHMS3JaDuRYLAuUBL86wgNjBeNo1k2VC7oSqfpPRGJL,
2024-02-17 14:25:15 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000513531,0.0005309057,,,,2CFbsepbAPBCaiD4xcZqptWEQujfxt8L4qryGaeviNjMcZHMS3JaDuRYLAuUBL86wgNjBeNo1k2VC7oSqfpPRGJL,
2024-02-17 14:25:29 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0001027062,0.0010618114,,,,2NdM2dV8WehvPLwBZkGVBXJSDfQLaMXk5WhuR6xT1pQBLe1Pww52xPBzDN3qo2mMsU3MRGXvuFUxwHgB9q368FsT,
2024-02-17 14:27:59 UTC,exchange,,Solana (SOL) 10,23,NOS,82.70086134,Solana (SOL) 10,0.745444622,SOL,79.1521634,,,-3.548697938,79.1521634,,,,3qgvgBxTdKGc92yt1GWQAZkXJAtKbijCZiEDKSERw8um1Jg8myPYpWrgVrWbPEUxqDgdwDNzyTLmmekE9tGgAdXq,
2024-02-17 14:28:15 UTC,transfer,To pool,Solana (SOL) 10,1.000021,SOL,,Solana (SOL) 10,1.000021,SOL,,,,,106.1833747,,,,5WYZRFUtCkJJPYMeri2ZUW3FLyVh38pjomBrAvAnEquzND3apdVgKjLP1p6Q3Y7npH1Rv9anpMmKJ8hqKCUE1KvK,
2024-02-17 14:39:59 UTC,crypto_deposit,,,,,,Knox SOl,0.000002261,SOL,0.0002400756,,,,0.0002400756,,,,63avphF8xgzeiEmSw2a9cdCG6coVVrnogB9VsAH89hxw9wwHSYC3Zs4xw1X8VyZdTD2ja4nz6r4kQ3SG6VbHfro2,
2024-02-17 15:26:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.34325,NOS,1.223392337,,,,1.223392337,,,,RcQhXV1AXtR3dgAYF7HSeSzqjgQqrFNjGVF5zi6w24h88BuKgnfJjStH64wnQM2d5Pish51Hu5LWCaLLdx3jqfQ,
2024-02-17 15:26:28 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000469342,0.0005353246,,,,RcQhXV1AXtR3dgAYF7HSeSzqjgQqrFNjGVF5zi6w24h88BuKgnfJjStH64wnQM2d5Pish51Hu5LWCaLLdx3jqfQ,
2024-02-17 15:26:43 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000938684,0.0010706492,,,,m2UAtTf28pfuCJSbihxFsZzo9vC9ywNcayb5AVphWj3PG3msd4dPQ7wDz5DURuPC83pV3fHvKeB38Fbo7ePx1ib,
2024-02-17 16:07:12 UTC,crypto_deposit,,,,,,Knox SOl,0.000002148,SOL,0.000229804,,,,0.000229804,,,,2pZTNoVVZWZjzxaW8KxtoSDqL5feQj8vAFS7CbMEZ6nzyGSGJhMYreeZxtFsg4QTaLC4GVefze6VRbhUSDssQuw6,
2024-02-17 16:28:03 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3255,NOS,1.207144161,,,,1.207144161,,,,1whWUhQzsaKNKC3ip4KnUrcwXvXheDzrKnA8yDnsN8S1hoBUEie8N6WFiRoui5XHm6o3B8wB6tyBmaVxgSQbB9u,
2024-02-17 16:28:03 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000473333,0.0005349255,,,,1whWUhQzsaKNKC3ip4KnUrcwXvXheDzrKnA8yDnsN8S1hoBUEie8N6WFiRoui5XHm6o3B8wB6tyBmaVxgSQbB9u,
2024-02-17 16:28:17 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000946667,0.0010698509,,,,28kW9ZCojRKPVgqL13gQ9CSDEhXduUVpmtwxLBmZKQTkv7jrAGnhbS4pxqzYVj8ESC2r4kwXpDcJTCnUVYdrZkp9,
2024-02-17 17:24:46 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.32225,NOS,1.157121871,,,,1.157121871,,,,5TJB8Pa6RuEgNACW9G4ApsPJ4joQDbmrZPdwPiuR1D9FpkP6VZPTxP5ykhsQ3oT1HUDK6gm4YUiND9rfw7nK22zS,
2024-02-17 17:24:46 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000437575,0.0005385013,,,,5TJB8Pa6RuEgNACW9G4ApsPJ4joQDbmrZPdwPiuR1D9FpkP6VZPTxP5ykhsQ3oT1HUDK6gm4YUiND9rfw7nK22zS,
2024-02-17 17:25:01 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.000087515,0.0010770026,,,,3NG9rsH5Xc9bhsFxzrG45iy2Yyf9xuQaD4aa6pnGP5YkPesuJNPwzAnpjTRLnqGV1aA8TuUWFhjGpy2dFGb3iz37,
2024-02-17 17:34:46 UTC,crypto_deposit,,,,,,Knox SOl,0.000003604,SOL,0.0003881518,,,,0.0003881518,,,,2krTuv71spqvSGXQ1ZtTERqw1nbAH3XGCZYFEUXrhJANWV7oPX4xQiYjhBMNWfCzcY2w6ymbEVHHN3gByijrQRj3,
2024-02-17 18:10:39 UTC,crypto_deposit,,,,,,Coinbase,336.7017071,SUI,,,,,0,,,,78jzU3p6UzNEYy643ySisrzXmFppTmU5dgdJgPFxA7Ft,Received SUI From SUI address
2024-02-17 18:10:44 UTC,crypto_deposit,,,,,,Coinbase,0.031805379,SUI,0.05,,,,0.05,,,,7TN2s7nNegCbY52yuXE4qX9J86cJzb3rJWB1rMqu9DZH,Received SUI From SUI address
2024-02-17 18:11:10 UTC,crypto_deposit,,,,,,Coinbase,0.00010836,SUI,,,,,0,,,,GuVJYambfMLky6z4JgRbqWjwE8vE65tYVaHZbxECgs5k,Received SUI From SUI address
2024-02-17 18:20:10 UTC,sell,,Coinbase,336.7,SUI,0.05,Coinbase,588.14,USD,,2.35,USD,585.74,588.14,2.35,,,2f2dda08-757c-4f2d-b424-d4ee3bc0bea3,advanced trade
2024-02-17 18:20:24 UTC,buy,,Coinbase,291.71,USD,,Coinbase,0.0056966401,BTC,292.88,1.17,USD,,291.71,1.17,,,ba238317-c353-4fa5-ad02-201ceef3cc76,advanced trade
2024-02-17 18:20:37 UTC,fiat_withdrawal,,Coinbase,292.92,USD,,,,,,,,,292.92,,,"JPMORGAN CHASE BANK, NA ****7794",,"Withdrew funds To JPMORGAN CHASE BANK, NA ****7794"
2024-02-17 18:27:56 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.33375,NOS,1.184070282,,,,1.184070282,,,,3fgUWKbcqE29RidDJKB5cpBj1GmNPLEkugLaLmx1weZaxfMmj6QqVMqGwbpx8vgLZA5ss3qLKNQqPZYcGbV3mNGj,
2024-02-17 18:27:56 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000443587,0.0005379001,,,,3fgUWKbcqE29RidDJKB5cpBj1GmNPLEkugLaLmx1weZaxfMmj6QqVMqGwbpx8vgLZA5ss3qLKNQqPZYcGbV3mNGj,
2024-02-17 18:28:13 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000887174,0.0010758002,,,,3NRwd6uCo9KY1LoruAjogsCTgi4xNbPP9TTaQDMEotW5F947PohG9HCkDtccxjoRZnSS7UeNwRm8BqGRiugyg5v5,
2024-02-17 19:29:23 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.35025,NOS,1.248479945,,,,1.248479945,,,,56jHjkEzmSCayJkqgmNmRFh554AoSXWktKPjgLZPzevRCd7QB8YpdVXtc9XveRSDJdS3T1PWH5c9EPm5WZXdSiuK,
2024-02-17 19:29:23 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000433086,0.0005389502,,,,56jHjkEzmSCayJkqgmNmRFh554AoSXWktKPjgLZPzevRCd7QB8YpdVXtc9XveRSDJdS3T1PWH5c9EPm5WZXdSiuK,
2024-02-17 19:29:37 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000866173,0.0010779003,,,,6334h3GpAEn2fi8ApDy9BaaQAzpyZrAHqKH1bVdWH1s8QH8j6diJgRe3LCrYBjtdgqqPAwAeRreNh2gYg7qN4D7x,
2024-02-17 20:12:17 UTC,crypto_deposit,Reward,,,,,Coinbase 2,0.00000012,SOL,,,,,0,,,,,Solana reward From Coinbase
2024-02-17 20:26:07 UTC,crypto_deposit,,,,,,Knox SOl,0.000002832,SOL,0.0003063515,,,,0.0003063515,,,,2AFeHoPEcdstzYmSHxrPrZe8xBrDCPYNKPRS1eRQcCEp8b2PAHcvnnxUoa6XAup7C5jaX6aKxqSW22sJJTAbxv1w,
2024-02-17 20:26:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.33225,NOS,1.184791265,,,,1.184791265,,,,5YRwzDmKsdKA2QMQv5vTuaD1WRf3SVUZjvLpCoYESGt7gtCmjq4nGnLVnaJxMNJC1i11NgY5yvwbGvvPSC4Q9mzX,
2024-02-17 20:26:28 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000413839,0.0005408749,,,,5YRwzDmKsdKA2QMQv5vTuaD1WRf3SVUZjvLpCoYESGt7gtCmjq4nGnLVnaJxMNJC1i11NgY5yvwbGvvPSC4Q9mzX,
2024-02-17 20:26:46 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.2021695758,,,,,,,-0.0143691626,0.1878004132,,,,5cCnuZbo74EA7cTPM97CRhjdRuWgkYAhgHHvn6EQGPwkh5GUwC6r46eSo7iAsKh6UtUJWhutH7bEe3JoRyYyRTto,
2024-02-17 20:28:25 UTC,crypto_deposit,,,,,,Knox SOl,0.000000367,SOL,0.0000397002,,,,0.0000397002,,,,2XyZQMWyXU9WvS6RV68tW4hCdmfSrq2noXKjF5qdcK1GLEn1zHpSwtwtKchMK1iPd1mjiC3HGsKHfbCzCjBrcHqX,
2024-02-17 20:46:24 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.2945,NOS,1.050176155,,,,1.050176155,,,,4EijPRmqhWPJYFxUgZgfZazonN656m7LSApvdJePTBfhM2vHNqvFm6WrKFA63BHsefXmM2TMWdMMUEzepcfZwDNi,
2024-02-17 20:46:24 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1861777885,,,,0.1861777885,,,,4EijPRmqhWPJYFxUgZgfZazonN656m7LSApvdJePTBfhM2vHNqvFm6WrKFA63BHsefXmM2TMWdMMUEzepcfZwDNi,
2024-02-17 20:46:51 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000827678,0.0010817498,,,,5iNioKDrVaFHo2AEVK6Y3YNXZYi4VVfXx2QmwUdMPo2CaV2aH4Jgeze81UyFtBHv9saAB9eL31s2VHakBZnTixmq,
2024-02-17 21:18:32 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.1955,NOS,0.6679445402,,,,0.6679445402,,,,2Ut5sHB4W4d6RAwZ54DXaZ95i8aUWsqXprpNepMrgspZLy4c6o4LYLjLQbhwDRc9qRb7WxyUQ6JGah1T77nLRMxw,
2024-02-17 21:18:32 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000353715,0.0005468873,,,,2Ut5sHB4W4d6RAwZ54DXaZ95i8aUWsqXprpNepMrgspZLy4c6o4LYLjLQbhwDRc9qRb7WxyUQ6JGah1T77nLRMxw,
2024-02-17 21:18:50 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.2021695758,,,,,,,-0.0122815713,0.1898880045,,,,op8vmrPx8HZMwzNvEbgZmhtGX9nkritisi8aRMghqC5RvvURG1y2DPmMab3SPhw816Lb3Xd7LBegzkVtFaVG7x4,
2024-02-17 21:46:05 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.40875,NOS,1.396533661,,,,1.396533661,,,,2FuKkj2sXqSwaHaD8FCSkwvhimScxjASFMcVZE5BHbaUfuXx9LE9xdFLikeoX4FSPHwG4RmDugmgZ1waWq4R6cGH,
2024-02-17 21:46:05 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1882473428,,,,0.1882473428,,,,2FuKkj2sXqSwaHaD8FCSkwvhimScxjASFMcVZE5BHbaUfuXx9LE9xdFLikeoX4FSPHwG4RmDugmgZ1waWq4R6cGH,
2024-02-17 21:46:21 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000707431,0.0010937745,,,,3Z2Z7hE8WGLvVyS8ZC4wMam9mJf3kXMoWxdrJjYqFjEBPhHjQz33vjhiDPpwM8tX8o8mT4XyJBQGg42nyqLvyb2G,
2024-02-17 22:28:59 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.335,NOS,1.168962016,,,,1.168962016,,,,ke78ADZEXLrWDuP2ip5LUxMdP4eGUPMo5bmxamBXbvAvP2vtQNGVEcWSoRCCMcvXqosLy6xtZQcE24XN9MJSHbX,
2024-02-17 22:28:59 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005822588,,,,,,,-0.0000362938,0.000545965,,,,ke78ADZEXLrWDuP2ip5LUxMdP4eGUPMo5bmxamBXbvAvP2vtQNGVEcWSoRCCMcvXqosLy6xtZQcE24XN9MJSHbX,
2024-02-17 22:29:13 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.2021695758,,,,,,,-0.0126018071,0.1895677687,,,,5NEsoc3tcdSnvRJU9T6i8VNXyqoaogbeR3CnVm9CKB8KYG7GUhQ689fKwv72EXtCyRWfw2DgKW7EJqi1GrXxiwEj,
2024-02-17 22:38:26 UTC,crypto_deposit,,,,,,Knox SOl,0.000002817,SOL,0.0003075967,,,,0.0003075967,,,,53fbn6aptHuzYoQtVNceuGdTQoM6je1bVSxgsjjH2mPBZknLctetw626nifHHfaiPrs37PkFHiP4s87124T4vFqv,
2024-02-17 22:40:07 UTC,crypto_deposit,,,,,,Knox SOl,0.000000022,SOL,0.0000024022,,,,0.0000024022,,,,BajMPxZNQr7Q7HLptoMfd95vVA4zLjwJ8Sh2TseWK8R1V5ttDpL99nemvE6jCCe5ggNXRy8H5MfcEN1wgG3X43q,
2024-02-17 22:54:50 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.38425,NOS,1.34081688,,,,1.34081688,,,,476hs6icKeAFEgPJziB1Zc3xQP19Y51rHL9SdYFPKzTibYAJjkYr41oaYZj1ryLP1Ky7Ao56Tw4ctJrdwHwF1MaS,
2024-02-17 22:54:50 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1879298738,,,,0.1879298738,,,,476hs6icKeAFEgPJziB1Zc3xQP19Y51rHL9SdYFPKzTibYAJjkYr41oaYZj1ryLP1Ky7Ao56Tw4ctJrdwHwF1MaS,
2024-02-17 22:55:06 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0011645176,,,,,,,-0.0000725877,0.0010919299,,,,ifQJM6x3HGUiPXujKva3aRZFNi6uks7U7fJBVYjTrzZvJQBdpQMi7cTSvk3qozfDXrEmJ5QydjLDdTx8GRMWRH5,
2024-02-17 23:08:47 UTC,crypto_deposit,,,,,,Knox Vault,310,$MONKE,,,,,0,,,,4ac1mAj82nk9B61Mgw9id4pTPPXh9tF8j4aXtN1THTXXm6AkpHzmiLfvAb9suRHSJTLnkrHZb6D2DyMGz6BsoTqx,
